"","movie_id","title","release_date","year","budget","revenue","popularity","collection_id","collection_name","profit","established_ip","revenue_2024_dollars","budget_2024_dollars","profit_2024_dollars","log_profitability"
"160",40374,"Breezy",1973-11-18,1973,750000,2e+05,1.1879,NA,NA,-1675000,FALSE,1413012.76276276,5298797.86036036,-11833981.8881381,24.8176103991685
"161",8327,"The Holy Mountain",1973-11-29,1973,750000,96262,2.5451,NA,NA,-1778738,FALSE,680097.172845346,5298797.86036036,-12566897.4780556,24.0863666733417
"162",1675,"Day for Night",1973-05-24,1973,700000,850000,2.5026,NA,NA,-9e+05,FALSE,6005304.24174174,4945544.66966967,-6358557.43243244,26.1955365106179
"163",25473,"Walking Tall",1973-02-22,1973,500000,4e+07,1.9236,157504,"Walking Tall Collection",38750000,TRUE,282602552.552553,3532531.90690691,273771222.785285,29.7104626576084
"164",22021,"Coffy",1973-06-13,1973,500000,4e+06,1.2391,NA,NA,2750000,FALSE,28260255.2552553,3532531.90690691,19428925.487988,27.4078775646143
"165",203,"Mean Streets",1973-10-14,1973,500000,3e+06,2.9946,NA,NA,1750000,FALSE,21195191.4414415,3532531.90690691,12363861.6741742,27.1201954921626
"166",22307,"Sisters",1973-03-26,1973,500000,1e+06,0.7475,NA,NA,-250000,FALSE,7065063.81381382,3532531.90690691,-1766265.95345345,26.0215832034944
"167",29425,"The Crazies",1973-03-16,1973,275000,143784,2.0028,NA,NA,-543716,FALSE,1015843.13540541,1942892.5487988,-3841388.23659159,23.4843030972064
"168",28797,"Black Mama, White Mama",1973-01-19,1973,200000,1e+06,1.256,NA,NA,5e+05,FALSE,7065063.81381382,1413012.76276276,3532531.90690691,25.1052924716203
"169",514059,"A Woman With a Bad Reputation",1973-12-21,1973,120000,340000,0.1595,NA,NA,40000,FALSE,2402121.6966967,847807.657657658,282602.552552552,23.5156571864824
"170",85970,"The Student Teachers",1973-09-06,1973,100000,1078000,0.6333,NA,NA,828000,FALSE,7616138.7912913,706506.381381382,5849872.83783784,24.4872527635472
"171",1236429,"the other man",1973-12-31,1973,45000,67000,1.7464,NA,NA,-45500,FALSE,473359.275525526,317927.871621622,-321460.403528529,20.9105749352514
"172",93164,"A River Called Titas",1973-07-27,1973,7700,1100,1.7999,NA,NA,-18150,FALSE,7771.5701951952,54400.9913663664,-128230.908220721,15.0357503347541
"173",1471696,"Mayadari Malligadu",1973-10-05,1973,100,1000,0.1368,NA,NA,750,FALSE,7065.06381381382,706.506381381382,5298.79786036036,10.5966347330961
"174",1471128,"Bala Mitrula Katha",1973-05-01,1973,100,1000,0.0618,NA,NA,750,FALSE,7065.06381381382,706.506381381382,5298.79786036036,10.5966347330961
"175",1276524,"عفوا عزيزي الاب",1973-08-09,1973,4,3,1.4067,NA,NA,-7,FALSE,21.1951914414415,28.2602552552553,-49.4554466966967,1.56861591791385
"176",5919,"The Towering Inferno",1974-12-14,1974,14000000,1.16e+08,2.573,NA,NA,8.1e+07,FALSE,737966631.739057,89064938.3133345,515304285.955721,34.107377904776
"177",240,"The Godfather Part II",1974-12-20,1974,13000000,102600000,16.7849,230,"The Godfather Collection",70100000,TRUE,652718762.21058,82703157.0052392,445960869.697482,33.9105176742526
"178",35275,"Mame",1974-03-07,1974,12000000,6500000,1.06,NA,NA,-23500000,FALSE,41351578.5026196,76341375.6971439,-149501860.74024,31.071439210744
"179",682,"The Man with the Golden Gun",1974-12-04,1974,7000000,97600000,5.4496,645,"James Bond Collection",80100000,TRUE,620909855.670103,44532469.1566673,509578682.778435,33.2415180265288
"180",11123,"Earthquake",1974-11-15,1974,7000000,79666653,1.6052,NA,NA,62166653,FALSE,506821823.933916,44532469.1566673,395490651.042248,33.038491624825
"181",753187,"Thickets of stems",1974-06-25,1974,6700000,9450000,1.9896,NA,NA,-7300000,FALSE,60118833.3615008,42623934.7642387,-46441003.5490958,30.862852651957
"182",11034,"The Great Gatsby",1974-03-27,1974,6500000,26533200,2.1955,NA,NA,10283200,FALSE,168798415.803955,41351578.5026196,65419469.5474058,31.86492934
"183",829,"Chinatown",1974-06-20,1974,6000000,3e+07,5.3604,359005,"The Jake Gittes Collection",1.5e+07,TRUE,190853439.24286,38170687.8485719,95426719.6214298,31.9076872349446
"184",37627,"The Little Prince",1974-11-06,1974,6000000,1e+06,0.9719,NA,NA,-1.4e+07,FALSE,6361781.30809532,38170687.8485719,-89064938.3133345,28.5064898532824
"185",28415,"The Yakuza",1974-12-21,1974,5000000,1500000,0.6649,NA,NA,-1.1e+07,FALSE,9542671.96214298,31808906.5404766,-69979594.3890485,28.7296334045967
"186",8348,"Thunderbolt and Lightfoot",1974-05-23,1974,4000000,2.5e+07,1.8349,NA,NA,1.5e+07,FALSE,159044532.702383,25447125.2323813,95426719.6214299,31.3199005700425
"187",987,"The Front Page",1974-11-01,1974,4000000,1.5e+07,0.8899,NA,NA,5e+06,FALSE,95426719.6214298,25447125.2323813,31808906.5404766,30.8090749462765
"188",862718,"性爱学习",1974-04-10,1974,4000000,4e+06,0.0168,NA,NA,-6e+06,FALSE,25447125.2323813,25447125.2323813,-38170687.8485719,29.4873191062942
"189",1392886,"Me, My daughter and Love",1974-04-18,1974,3300000,4800000,1.997,NA,NA,-3450000,FALSE,30536550.2788575,20993878.3167146,-21948145.5129289,29.4772687704407
"190",33740,"That's Entertainment!",1974-06-21,1974,3200000,19100000,2.1794,208602,"That's Entertainment Collection",11100000,TRUE,121510022.984621,20357700.185905,70615772.5198581,30.8275695289127
"191",27932,"Airport 1975",1974-10-18,1974,3000000,102985152,1.162,33938,"Airport Collection",95485152,TRUE,655169015.004956,19085343.924286,607455655.194241,32.447927495221
"192",13939,"Death Wish",1974-07-24,1974,3000000,76600000,3.1266,14377,"Death Wish Collection",69100000,TRUE,487312448.200102,19085343.924286,439599088.389387,32.1519397494691
"193",5121,"The Sugarland Express",1974-03-31,1974,3000000,12800000,2.1407,NA,NA,5300000,FALSE,81430800.7436201,19085343.924286,33717440.9329052,30.3627878436481
"194",29464,"Uptown Saturday Night",1974-07-26,1974,3000000,6700000,0.5769,NA,NA,-8e+05,FALSE,42623934.7642387,19085343.924286,-5089425.04647626,29.7154501991194
"195",4985,"The Longest Yard",1974-08-21,1974,2900000,43008075,2.7941,NA,NA,35758075,FALSE,273607967.632162,18449165.7934764,227485053.148471,31.5408290098076
"196",3034,"Young Frankenstein",1974-12-15,1974,2800000,86273333,3.733,NA,NA,79273333,FALSE,548852077.266483,17812987.6626669,504319608.109816,32.2018703480973
"197",11072,"Blazing Saddles",1974-02-07,1974,2600000,119500000,3.2683,NA,NA,1.13e+08,FALSE,760232866.317391,16540631.4010478,718881287.814771,32.4535582004534
"198",16153,"Alice Doesn't Live Here Anymore",1974-12-09,1974,1800000,2.1e+07,1.2378,NA,NA,16500000,FALSE,133597407.470002,11451206.3545716,104969391.583573,30.3470394866799
"199",592,"The Conversation",1974-04-07,1974,1600000,4794457,2.4438,NA,NA,794457,FALSE,30501286.9250668,10178850.0929525,5054161.69268548,28.7521944722616
"200",4923,"Zardoz",1974-02-06,1974,1570000,1800000,2.5715,NA,NA,-2125000,FALSE,11451206.3545716,9987996.65370966,-13518785.2797026,27.7535926683167
"201",14683,"The Nine Lives of Fritz the Cat",1974-09-18,1974,1500000,3e+06,0.8391,476056,"Fritz the Cat Collection",-750000,TRUE,19085343.924286,9542671.96214298,-4771335.98107149,28.2188077808307
"202",11942,"Bring Me the Head of Alfredo Garcia",1974-08-01,1974,1500000,7e+05,1.8701,NA,NA,-3050000,FALSE,4453246.91566673,9542671.96214298,-19403432.9896907,26.7635205482238
"203",4176,"Murder on the Orient Express",1974-11-22,1974,1400000,35700000,3.7352,NA,NA,32200000,FALSE,227115592.699003,8906493.83133345,204849358.120669,30.6263533094612
"204",27327,"Phantom of the Paradise",1974-10-31,1974,1300000,250000,2.4381,NA,NA,-3e+06,FALSE,1590445.32702383,8270315.70052392,-19085343.924286,25.590800287402
"205",16246,"Gone in 60 Seconds",1974-07-28,1974,1000000,4e+07,0.7569,391040,"Gone in 60 Seconds Trilogy",37500000,TRUE,254471252.323813,6361781.30809532,238566799.053575,30.4036098381683
"206",29845,"A Woman Under the Influence",1974-11-18,1974,1000000,12200000,1.4743,NA,NA,9700000,FALSE,77613731.9587629,6361781.30809532,61709278.6885246,29.2161663357936
"207",42448,"Harry and Tonto",1974-08-12,1974,980000,4600000,0.8538,NA,NA,2150000,FALSE,29264194.0172385,6234545.68193342,13677829.8124049,28.2205839802319
"208",42451,"The Apprenticeship of Duddy Kravitz",1974-04-11,1974,900000,1700000,2.2358,NA,NA,-550000,FALSE,10815028.223762,5725603.17728579,-3498979.71945243,27.1399981194587
"209",16938,"Black Christmas",1974-10-11,1974,686000,4e+06,2.5488,NA,NA,2285000,FALSE,25447125.2323813,4364181.97735339,14536670.2889978,27.724147093918
"210",27085,"The Land That Time Forgot",1974-08-13,1974,625000,4408872,2.6902,211753,"Caprona (Amicus) Collection",2846372,TRUE,28048279.4793848,3976113.31755958,18107996.1854859,27.7283456292366
"211",24402,"Emmanuelle",1974-06-25,1974,500000,20200000,4.7665,661152,"Emmanuelle Collection",18950000,TRUE,128507982.423526,3180890.65404766,120555755.788406,29.0272658079016
"212",28153,"It's Alive",1974-04-26,1974,500000,7100000,1.094,256297,"It's Alive Collection",5850000,TRUE,45168647.2874768,3180890.65404766,37216420.6523576,27.9816779875417
"213",695068,"Al Abtaal",1974-03-25,1974,340000,470000,1.9412,NA,NA,-380000,FALSE,2990037.2148048,2163005.64475241,-2417476.89707622,24.8808981384044
"214",42450,"Macon County Line",1974-08-08,1974,225000,1.8e+07,0.6239,458697,"Macon County Collection",17437500,TRUE,114512063.545716,1431400.79432145,110933561.559912,28.1134472651728
"215",38925,"The Lords of Flatbush",1974-05-01,1974,160000,4e+06,0.5457,NA,NA,3600000,FALSE,25447125.2323813,1017885.00929525,22902412.7091432,26.268443281426
"216",30497,"The Texas Chain Saw Massacre",1974-10-11,1974,140000,30922680,5.3008,111751,"Texas Chainsaw Massacre Collection",30572680,TRUE,196723327.620213,890649.383133345,194496704.16238,28.1801074229358
"217",216,"Ali: Fear Eats the Soul",1974-03-05,1974,130000,186757,0.8356,NA,NA,-138243,FALSE,1188107.19175596,827031.570052392,-879471.733375021,22.9965625831225
"218",52979,"Battles Without Honor and Humanity: Police Tactics",1974-01-15,1974,125000,2140000,3.2418,191023,"The Yakuza Papers Collection",1827500,TRUE,13614211.999324,795222.663511915,11626155.3405442,25.3960946714083
"219",746215,"A Woman for Love",1974-08-19,1974,77000,128000,1.7473,NA,NA,-64500,FALSE,814308.007436201,489857.16072334,-410334.894372148,22.0950555118634
"220",488348,"Journey of a Lifetime",1974-11-11,1974,63889,393786,2.1118,NA,NA,234063.5,FALSE,2505180.41418962,406447.845992902,1489060.79920737,23.0321746432121
"221",603843,"Özleyiş",1974-05-08,1974,55000,1e+05,0.1727,NA,NA,-37500,FALSE,636178.130809532,349897.971945243,-238566.799053575,21.5117231973107
"222",1099338,"امبراطورية المعلم",1974-02-09,1974,29000,11746,1.6153,NA,NA,-60754,FALSE,74725.4832448877,184491.657934764,-386503.661592023,18.7300284131769
"223",14267,"Female Trouble",1974-10-11,1974,25000,9118,1.2291,NA,NA,-53382,FALSE,58006.7219672131,159044.532702383,-339604.609788745,18.3283461327496
"224",1105975,"The Fugitive",1974-12-23,1974,23000,77000,1.5405,NA,NA,19500,FALSE,489857.16072334,146320.970086192,124054.735507859,20.378519463873
"225",78353,"Lucky Lady",1975-12-25,1975,13000000,24441725,1.3596,NA,NA,-8058275,FALSE,142466947.040647,75774942.7067204,-46970409.7261536,32.4759714543433
"226",3175,"Barry Lyndon",1975-12-18,1975,11000000,31500000,3.6595,NA,NA,4e+06,FALSE,183608515.02013,64117259.2133788,23315366.9866832,32.5626132026844
"227",17538,"Rooster Cogburn",1975-11-01,1975,10000000,17594566,2.2475,584320,"Rooster Cogburn Collection",-7405434,TRUE,102555940.815355,58288417.466708,-43165102.8514153,31.8849055814194
"228",20187,"The Eiger Sanction",1975-05-21,1975,9000000,14200000,1.0907,NA,NA,-8300000,FALSE,82769552.8027253,52459575.7200372,-48379386.4973676,31.5651969259978
"229",39282,"Funny Lady",1975-03-15,1975,8500000,40055897,0.9554,449750,"Fanny Brice Collection",18805897,TRUE,233479484.633946,49545154.8467018,109616597.517191,32.545072451175
"230",983,"The Man Who Would Be King",1975-12-03,1975,8000000,12678,2.1199,NA,NA,-19987322,FALSE,73898.0556642924,46630733.9733664,-116502936.877752,24.4262848546141
"231",11963,"Three Days of the Condor",1975-09-24,1975,7800000,41509797,4.3307,NA,NA,22009797,FALSE,241954037.64943,45464965.6240322,128291623.58935,32.4947835894151
"232",578,"Jaws",1975-06-20,1975,7000000,470653000,15.7883,2366,"Jaws Collection",453153000,TRUE,2743361854.59585,40801892.2266956,2641357124.02911,34.814761625246
"233",11484,"Rollerball",1975-06-25,1975,6000000,3e+07,2.6444,NA,NA,1.5e+07,FALSE,174865252.400124,34973050.4800248,87432626.200062,31.9076872349446
"234",8043,"Breakheart Pass",1975-12-09,1975,6000000,2130000,0.8934,NA,NA,-12870000,FALSE,12415432.9204088,34973050.4800248,-75017193.2796532,29.2626118330038
"235",4704,"At Long Last Love",1975-03-01,1975,6000000,1500000,5.9265,NA,NA,-13500000,FALSE,8743262.6200062,34973050.4800248,-78689363.5800558,28.9119549613906
"236",11843,"The Return of the Pink Panther",1975-05-21,1975,5000000,41833347,1.7545,937,"The Pink Panther (Original) Collection",29333347,TRUE,243839959.396566,29144208.733354,170979437.563181,32.0578620930854
"237",11326,"Tommy",1975-03-19,1975,5000000,34300000,1.8501,NA,NA,21800000,FALSE,199929271.910808,29144208.733354,127068750.077423,31.8593136506604
"238",19740,"The Great Waldo Pepper",1975-03-13,1975,5000000,20642922,0.4433,NA,NA,8142922,FALSE,120324325.526869,29144208.733354,47463803.6934841,31.3515407968492
"239",31604,"The Killer Elite",1975-12-19,1975,5000000,1e+06,0.7318,NA,NA,-11500000,FALSE,5828841.7466708,29144208.733354,-67031680.0867142,28.3241682964885
"240",14815,"The Wind and the Lion",1975-05-22,1975,4500000,9200000,1.109,NA,NA,-2050000,FALSE,53625344.0693714,26229787.8600186,-11949125.5806751,30.4380112648857
"241",10711,"French Connection II",1975-05-18,1975,4300000,12500000,0.5967,155474,"French Connection Collection",1750000,TRUE,72860521.833385,25064019.5106844,10200473.0566739,30.6990740510622
"242",31121,"Shampoo",1975-02-11,1975,4000000,6e+07,0.8781,NA,NA,5e+07,FALSE,349730504.800248,23315366.9866832,291442087.33354,32.1953693073964
"243",4990,"Hustle",1975-12-25,1975,3050000,10390000,1.0405,NA,NA,2765000,FALSE,60561665.7479096,17777967.3273459,16116747.4295448,30.1707157797848
"244",510,"One Flew Over the Cuckoo's Nest",1975-11-19,1975,3000000,108981275,8.47,NA,NA,101481275,FALSE,635234605.325411,17486525.2400124,591518292.22538,32.5045187512034
"245",11686,"Love and Death",1975-06-10,1975,3000000,20173742,1.3933,NA,NA,12673742,FALSE,117589549.556166,17486525.2400124,73873236.4561351,30.8177245305354
"246",29859,"The Adventure of Sherlock Holmes' Smarter Brother",1975-12-14,1975,2800000,2e+07,0.6345,NA,NA,1.3e+07,FALSE,116576834.933416,16320756.8906782,75774942.7067204,30.7400820747895
"247",22094,"Hard Times",1975-08-13,1975,2700000,5e+06,1.0264,NA,NA,-1750000,FALSE,29144208.733354,15737872.7160112,-10200473.0566739,29.3174200694988
"248",32620,"The Drowning Pool",1975-07-18,1975,2700000,2600000,0.5785,434270,"Lew Harper Collection",-4150000,TRUE,15154988.5413441,15737872.7160112,-24189693.2486838,28.6634936020921
"249",1835,"Farewell, My Lovely",1975-08-08,1975,2500000,2e+06,1.0421,515268,"Philip Marlowe (Robert Mitchum) Collection",-4250000,TRUE,11657683.4933416,14572104.366677,-24772577.4233509,28.3241682964885
"250",3121,"Nashville",1975-06-11,1975,2200000,9995555,2.4689,NA,NA,4495555,FALSE,58262508.265144,12823451.8426758,26203878.6584546,29.8053282385933
"251",84259,"Hearts of the West",1975-10-08,1975,2000000,1600000,0.4126,NA,NA,-3400000,FALSE,9326146.79467328,11657683.4933416,-19818061.9386807,27.8778811938601
"252",968,"Dog Day Afternoon",1975-09-21,1975,1800000,56665856,4.0413,NA,NA,52165856,FALSE,330296307.063636,10491915.1440074,304066519.203617,31.339688891354
"253",36685,"The Rocky Horror Picture Show",1975-08-14,1975,1400000,171181400,3.4766,694606,"The Rocky Horror Picture Show Collection",167681400,TRUE,997789290.573553,8160378.44533912,977388344.460205,32.1939264336212
"254",31671,"Breakout",1975-05-01,1975,1000000,1.6e+07,3.3222,NA,NA,13500000,FALSE,93261467.9467328,5828841.7466708,78689363.5800558,29.4873191062942
"255",18710,"Capone",1975-04-16,1975,970000,2e+06,1.1852,NA,NA,-425000,FALSE,11657683.4933416,5653976.49427067,-2477257.74233509,27.3774183571296
"256",1396,"Mirror",1975-03-07,1975,825000,124367,2.5825,NA,NA,-1938133,FALSE,724915.561508207,4808794.44100341,-11297070.5410003,24.4378400842268
"257",35711,"Cooley High",1975-06-25,1975,750000,1.3e+07,1.9217,NA,NA,11125000,FALSE,75774942.7067204,4371631.3100031,64845864.4317126,28.9919976690641
"258",12223,"The Stepford Wives",1975-02-12,1975,500000,8700000,1.3009,374384,"Stepford Collection",7450000,TRUE,50710923.196036,2914420.8733354,43424871.0126975,28.184906229155
"259",11020,"Picnic at Hanging Rock",1975-09-02,1975,460000,5125000,1.4043,NA,NA,3975000,FALSE,29872813.9516878,2681267.20346857,23169645.9430164,27.5723321195799
"260",12259,"Sholay",1975-08-15,1975,408000,4800000,3.1727,NA,NA,3780000,FALSE,27978440.3840198,2378167.43264169,22033021.8024156,27.3868581973903
"261",4917,"A Boy and His Dog",1975-03-23,1975,400000,6900000,1.0707,NA,NA,5900000,FALSE,40219008.0520285,2331536.69866832,34390166.3053577,27.7299610637835
"262",762,"Monty Python and the Holy Grail",1975-04-03,1975,400000,5763644,4.0705,NA,NA,4763644,FALSE,33595368.7601487,2331536.69866832,27766527.0134779,27.5500095657453
"263",39154,"The Giant Spider Invasion",1975-10-16,1975,300000,1.5e+07,0.4864,NA,NA,14250000,FALSE,87432626.200062,1748652.52400124,83060994.8900589,28.2188077808307
"264",13282,"Death Race 2000",1975-04-30,1975,300000,8e+06,1.5985,434533,"Death Race Original Collection",7250000,TRUE,46630733.9733664,1748652.52400124,42259102.6633633,27.5901991214083
"265",27429,"Shivers",1975-05-16,1975,179000,1e+06,2.5138,NA,NA,552500,FALSE,5828841.7466708,1043362.67265407,3220435.06503562,24.994360910913
"266",19174,"Dolemite",1975-04-26,1975,120000,1.2e+07,1.1141,405256,"Dolemite Collection",11700000,TRUE,69946100.9600496,699461.009600496,68197448.4360483,27.0793734976423
"267",5725,"Supervixens",1975-04-02,1975,100000,1.7e+07,4.1192,1438358,"Russ Meyer's Vixens Trilogy",16750000,TRUE,99090309.6934036,582884.17466708,97633099.2567359,27.2453586351166
"268",29473,"Let's Do It Again",1975-10-11,1975,70000,11800000,0.5397,NA,NA,11625000,FALSE,68780332.6107154,408018.922266956,67760285.305048,26.5235698785932
"269",220002,"Our Family",1975-09-07,1975,65700,214600,1.4336,NA,NA,50350,FALSE,1250869.43883555,382954.902756271,293482.181944875,22.4530945817773
"270",47178,"Aloha Bobby and Rose",1975-04-29,1975,60000,3.5e+07,0.5903,NA,NA,34850000,FALSE,204009461.133478,349730.504800248,203135134.871477,27.4566677287838
"271",3410,"My Friend Frankenstein",1975-01-01,1975,55000,1e+05,0.7261,NA,NA,-37500,FALSE,582884.17466708,320586.296066894,-218581.565500155,21.5117231973107
"272",693735,"Amira.. My Love",1975-01-07,1975,50000,273000,2.2713,NA,NA,148000,FALSE,1591273.79684113,291442.08733354,862668.578507278,22.4207146267032
"273",220007,"Bak Yeşil Yeşil",1975-09-07,1975,35000,124000,0.4532,NA,NA,36500,FALSE,722776.376587179,204009.461133478,212752.723753484,21.2748494531846
"274",697191,"The Liar",1975-10-06,1975,34000,77000,1.6102,NA,NA,-8000,FALSE,448820.814493652,198180.619386807,-46630.7339733663,20.76938577256
"275",10730,"King Kong",1976-09-08,1976,23000000,90614445,2.6886,135498,"King Kong (1976) Collection",33114445,TRUE,499482902.946801,126780082.003222,182532697.938747,34.3568382374098
